8603	Clap	1
7587	None	0
16030	Clap	1
1011	None	0
14373	Clap	1
17942	Clap	1
4263	Clap	1
13464	Clap	1
11861	Clap	1
15102	None	0
18657	Clap	1
16217	Clap	1
3591	Clap	1
3978	Clap	1
7995	Clap	1
17107	None	0
6352	Clap	1
10668	Clap	1
16319	Clap	1
3186	Clap	1
427	None	0
7528	None	0
12619	Clap	1
9264	Clap	1
13355	Clap	1
2312	Clap	1
2695	Clap	1
19539	Clap	1
15276	Clap	1
10525	None	0
12960	Clap	1
10968	Clap	1
12605	Clap	1
10333	Clap	1
7920	Clap	1
2522	None	0
8083	Clap	1
3750	Clap	1
18494	Clap	1
16187	Clap	1
1110	None	0
12637	Clap	1
6123	Clap	1
16290	Clap	1
10023	Clap	1
11448	None	0
7709	Clap	1
15839	Clap	1
18992	Clap	1
17591	Clap	1
19645	Clap	1
7719	Clap	1
11136	Clap	1
2467	Clap	1
11162	Clap	1
9660	Clap	1
6642	Clap	1
4657	Clap	1
2678	Clap	1
15978	Clap	1
13956	Clap	1
15526	Clap	1
14967	Clap	1
6786	Clap	1
18287	None	0
18524	None	0
7067	Clap	1
17982	Clap	1
15227	None	0
11578	None	0
10827	None	0
5892	Clap	1
2370	Clap	1
2175	None	0
12358	Clap	1
629	Clap	1
13887	Clap	1
15391	Clap	1
5391	Clap	1
13853	Clap	1
4599	Clap	1
6599	Clap	1
7494	Clap	1
12787	None	0
17814	None	0
3636	Clap	1
11374	Clap	1
14701	None	0
7318	Clap	1
6591	Clap	1
13516	Clap	1
10179	Clap	1
17817	None	0
14060	Clap	1
8423	Clap	1
3415	Clap	1
1157	None	0
5166	Clap	1
12335	Clap	1
9883	Clap	1
17727	None	0
15128	None	0
952	Clap	1
8442	None	0
12782	None	0
8635	Clap	1
16659	Clap	1
10673	Clap	1
15627	Clap	1
5052	None	0
8630	Clap	1
2287	None	0
17768	Clap	1
10004	None	0
9714	Clap	1
17866	Clap	1
15654	Clap	1
14119	Clap	1
2459	Clap	1
16594	Clap	1
4213	Clap	1
14820	None	0
18817	None	0
8099	Clap	1
14309	Clap	1
6805	Clap	1
527	None	0
2069	Clap	1
4317	Clap	1
14764	Clap	1
11500	None	0
17799	Clap	1
19212	Clap	1
12911	Clap	1
7862	Clap	1
472	None	0
13601	Clap	1
4620	Clap	1
6624	Clap	1
8251	None	0
2550	None	0
2756	Clap	1
7940	Clap	1
2981	Clap	1
4011	None	0
18756	Clap	1
2714	None	0
15721	None	0
18481	None	0
6271	Clap	1
9651	Clap	1
2288	None	0
14622	Clap	1
11447	None	0
15828	None	0
14799	Clap	1
12765	Clap	1
1134	Clap	1
11781	None	0
2551	None	0
1707	None	0
9331	Clap	1
9286	Clap	1
16273	Clap	1
2701	None	0
19255	Clap	1
764	Clap	1
7242	None	0
10312	Clap	1
15159	Clap	1
14038	Clap	1
12812	None	0
1678	Clap	1
5439	Clap	1
6802	Clap	1
9733	Clap	1
9146	Clap	1
15638	Clap	1
16513	Clap	1
11841	None	0
14966	Clap	1
2605	Clap	1
8263	Clap	1
10744	None	0
14470	None	0
8447	None	0
5394	Clap	1
1093	Clap	1
6645	Clap	1
3633	Clap	1
17656	Clap	1
2517	None	0
18145	None	0
3691	Clap	1
4738	Clap	1
18682	Clap	1
17415	None	0
3726	Clap	1
8724	None	0
1810	None	0
6795	Clap	1
10840	None	0
13011	Clap	1
16975	Clap	1
7497	Clap	1
16909	Clap	1
9237	Clap	1
11499	Clap	1
14068	Clap	1
10325	Clap	1
7294	Clap	1
12724	None	0
6546	Clap	1
10939	Clap	1
386	Clap	1
6064	Clap	1
18077	None	0
2047	None	0
2809	Clap	1
9667	Clap	1
14668	Clap	1
8973	Clap	1
5333	Clap	1
8591	Clap	1
10612	Clap	1
3747	Clap	1
12599	Clap	1
18954	Clap	1
17092	Clap	1
7710	None	0
16086	Clap	1
14136	Clap	1
10716	Clap	1
9230	Clap	1
12684	Clap	1
12295	Clap	1
19440	Clap	1
19641	Clap	1
592	Clap	1
19819	Clap	1
2913	Clap	1
15941	Clap	1
6224	Clap	1
8267	Clap	1
15293	Clap	1
19671	Clap	1
1875	None	0
6243	Clap	1
1481	None	0
17827	None	0
9063	Clap	1
825	None	0
6433	Clap	1
13386	Clap	1
8204	None	0
1041	None	0
15315	Clap	1
11487	None	0
18819	Clap	1
3208	Clap	1
15984	Clap	1
8897	Clap	1
258	None	0
11169	Clap	1
7394	Clap	1
4794	Clap	1
10089	Clap	1
5099	Clap	1
13985	Clap	1
5129	Clap	1
10809	Clap	1
1716	Clap	1
7769	Clap	1
1402	None	0
8040	None	0
18114	None	0
19519	Clap	1
870	None	0
17964	Clap	1
19675	Clap	1
12327	Clap	1
7812	None	0
7309	Clap	1
12666	Clap	1
9014	Clap	1
3000	Clap	1
1333	Clap	1
10801	None	0
5682	Clap	1
14721	None	0
8792	Clap	1
19247	Clap	1
12257	None	0
4249	Clap	1
13630	Clap	1
13896	Clap	1
974	Clap	1
12163	Clap	1
1497	Clap	1
9715	Clap	1
5794	Clap	1
7361	Clap	1
3308	Clap	1
18177	None	0
8150	None	0
8567	Clap	1
1922	Clap	1
13653	Clap	1
11257	None	0
9820	Clap	1
418	None	0
12583	Clap	1
10620	Clap	1
19919	Clap	1
3081	Clap	1
4447	None	0
7968	Clap	1
7870	None	0
14364	Clap	1
10350	Clap	1
2411	None	0
17075	None	0
6412	Clap	1
1799	Clap	1
2129	Clap	1
3935	Clap	1
10387	Clap	1
17316	Clap	1
5019	Clap	1
15980	Clap	1
6419	Clap	1
8292	Clap	1
11458	None	0
10206	Clap	1
3414	Clap	1
15783	Clap	1
7369	Clap	1
13990	Clap	1
1120	None	0
7093	Clap	1
9656	Clap	1
9609	Clap	1
1177	None	0
17129	Clap	1
912	Clap	1
1229	Clap	1
15776	Clap	1
10711	None	0
18928	Clap	1
8491	Clap	1
5352	Clap	1
12892	Clap	1
10625	Clap	1
11466	Clap	1
6117	Clap	1
13790	Clap	1
19889	Clap	1
2493	Clap	1
67	Clap	1
8120	None	0
3673	Clap	1
4652	Clap	1
3971	Clap	1
11108	None	0
9556	Clap	1
19464	Clap	1
12095	Clap	1
4029	Clap	1
7534	Clap	1
10965	Clap	1
3557	Clap	1
1273	Clap	1
5096	Clap	1
11741	None	0
3680	Clap	1
15819	Clap	1
7287	None	0
14862	Clap	1
18608	Clap	1
6670	Clap	1
16474	Clap	1
4450	None	0
7196	Clap	1
14176	Clap	1
12415	None	0
7852	None	0
10805	None	0
7874	None	0
19302	Clap	1
957	Clap	1
7025	None	0
7982	Clap	1
9677	Clap	1
2723	Clap	1
8073	Clap	1
5949	Clap	1
7134	Clap	1
3017	Clap	1
2880	None	0
5715	None	0
16878	Clap	1
10436	Clap	1
8561	Clap	1
18274	None	0
4407	None	0
12096	Clap	1
14384	Clap	1
10385	Clap	1
11341	Clap	1
4630	Clap	1
10103	Clap	1
3949	Clap	1
17844	None	0
17764	Clap	1
4947	Clap	1
1842	None	0
17868	Clap	1
8613	Clap	1
6060	Clap	1
16418	Clap	1
1346	Clap	1
508	None	0
7484	None	0
5363	Clap	1
18254	None	0
11491	Clap	1
17476	Clap	1
15480	None	0
2977	Clap	1
4980	Clap	1
2961	Clap	1
10165	Clap	1
18867	Clap	1
11959	Clap	1
10373	Clap	1
1699	Clap	1
14652	Clap	1
10771	None	0
16335	Clap	1
8023	Clap	1
7856	Clap	1
18886	Clap	1
446	Clap	1
10713	Clap	1
14012	None	0
11376	Clap	1
13252	Clap	1
12486	Clap	1
4308	Clap	1
7809	Clap	1
10270	None	0
14224	None	0
11090	Clap	1
434	Clap	1
17384	Clap	1
19091	Clap	1
7474	None	0
10787	None	0
15256	Clap	1
6498	Clap	1
3514	Clap	1
411	None	0
9510	Clap	1
16682	Clap	1
8341	Clap	1
3402	Clap	1
12526	Clap	1
10848	None	0
13168	Clap	1
17985	Clap	1
3411	Clap	1
2044	None	0
1636	Clap	1
18643	Clap	1
11732	Clap	1
18925	Clap	1
7472	None	0
14327	Clap	1
6379	Clap	1
18539	Clap	1
8890	Clap	1
7050	None	0
8978	Clap	1
4156	Clap	1
4780	None	0
6320	Clap	1
10444	None	0
273	Clap	1
6215	Clap	1
10661	Clap	1
17750	None	0
4611	Clap	1
6354	Clap	1
16664	Clap	1
6815	Clap	1
9902	Clap	1
676	Clap	1
12437	Clap	1
19058	Clap	1
18237	Clap	1
5779	Clap	1
4520	None	0
9754	Clap	1
18585	None	0
14896	Clap	1
10882	None	0
14747	None	0
11764	Clap	1
12181	None	0
6750	Clap	1
9018	Clap	1
8793	Clap	1
15982	Clap	1
13722	Clap	1
14521	None	0
17952	Clap	1
3936	Clap	1
14381	Clap	1
14563	Clap	1
16532	Clap	1
9602	Clap	1
2752	None	0
12091	Clap	1
17598	Clap	1
4457	None	0
16904	Clap	1
2004	None	0
11388	Clap	1
18148	None	0
2764	Clap	1
10803	Clap	1
18560	Clap	1
6346	Clap	1
10464	Clap	1
3873	Clap	1
9326	Clap	1
5945	Clap	1
8084	None	0
18086	Clap	1
13875	Clap	1
9616	Clap	1
19506	Clap	1
4691	Clap	1
6531	Clap	1
12663	Clap	1
14007	None	0
17771	None	0
341	Clap	1
15643	Clap	1
7493	Clap	1
2600	Clap	1
17538	Clap	1
18488	None	0
6727	Clap	1
17796	Clap	1
3940	Clap	1
18884	None	0
17214	None	0
3989	Clap	1
4159	Clap	1
17076	Clap	1
12331	Clap	1
17675	Clap	1
18419	Clap	1
2618	Clap	1
16605	Clap	1
19969	Clap	1
18482	None	0
4823	Clap	1
1792	Clap	1
4784	None	0
18652	Clap	1
7847	None	0
19011	Clap	1
18017	None	0
18899	Clap	1
15960	Clap	1
12693	Clap	1
2127	None	0
5602	Clap	1
11996	Clap	1
9174	Clap	1
6487	Clap	1
12507	None	0
2429	Clap	1
8926	Clap	1
2912	Clap	1
15525	None	0
5562	Clap	1
4790	Clap	1
14303	Clap	1
14116	Clap	1
979	Clap	1
15381	Clap	1
1803	Clap	1
10136	Clap	1
11896	Clap	1
19962	Clap	1
19907	Clap	1
13218	Clap	1
3111	Clap	1
4964	Clap	1
13197	Clap	1
11483	Clap	1
18088	None	0
18392	Clap	1
7408	None	0
3695	Clap	1
5179	Clap	1
996	Clap	1
9210	Clap	1
2475	None	0
13106	Clap	1
3226	Clap	1
13351	Clap	1
1452	None	0
18172	None	0
1669	Clap	1
1981	Clap	1
7121	None	0
2824	None	0
11300	Clap	1
7154	None	0
1255	None	0
13141	Clap	1
9586	Clap	1
16718	Clap	1
3317	Clap	1
2353	Clap	1
2484	None	0
12976	Clap	1
18366	Clap	1
1086	Clap	1
5226	Clap	1
8692	Clap	1
4147	None	0
17906	Clap	1
14128	None	0
11318	Clap	1
19764	Clap	1
7466	Clap	1
4532	Clap	1
9043	Clap	1
667	Clap	1
580	None	0
6758	Clap	1
17540	None	0
9129	Clap	1
9442	Clap	1
13368	Clap	1
16129	Clap	1
12211	None	0
582	None	0
2722	None	0
9047	Clap	1
17793	Clap	1
11137	Clap	1
172	None	0
5008	None	0
4914	Clap	1
4994	Clap	1
8434	Clap	1
3456	Clap	1
11550	None	0
12939	Clap	1
12660	Clap	1
3353	Clap	1
17962	Clap	1
99	Clap	1
1683	Clap	1
6488	Clap	1
17999	Clap	1
11622	Clap	1
8483	Clap	1
15201	None	0
13328	Clap	1
8445	None	0
18220	None	0
1603	Clap	1
17287	None	0
2958	Clap	1
2275	None	0
18725	None	0
5242	None	0
19880	Clap	1
4785	None	0
6420	Clap	1
2165	Clap	1
11452	None	0
17569	Clap	1
1326	Clap	1
4212	None	0
1938	Clap	1
2875	None	0
16978	Clap	1
11725	None	0
3871	Clap	1
19972	Clap	1
16183	Clap	1
14027	None	0
15555	None	0
8186	Clap	1
3427	Clap	1
19775	Clap	1
5249	Clap	1
674	Clap	1
7202	None	0
4929	Clap	1
13077	Clap	1
12081	None	0
7324	Clap	1
2660	Clap	1
9349	Clap	1
17859	Clap	1
4301	Clap	1
6332	Clap	1
8853	Clap	1
10189	Clap	1
19657	Clap	1
19268	Clap	1
7621	Clap	1
18844	None	0
6913	Clap	1
6493	Clap	1
1562	Clap	1
6918	Clap	1
1983	Clap	1
3818	Clap	1
10265	Clap	1
16733	Clap	1
6333	Clap	1
10299	Clap	1
11851	None	0
19494	Clap	1
10478	None	0
19248	Clap	1
10498	Clap	1
3578	Clap	1
8469	Clap	1
16095	Clap	1
10262	Clap	1
3672	Clap	1
11937	Clap	1
15258	None	0
7962	Clap	1
19893	Clap	1
5758	None	0
644	Clap	1
13712	Clap	1
10250	None	0
1243	Clap	1
4707	None	0
16914	Clap	1
1957	Clap	1
6532	Clap	1
10030	Clap	1
11782	None	0
16748	Clap	1
19098	Clap	1
13947	Clap	1
4416	Clap	1
11118	None	0
2126	Clap	1
2754	None	0
3062	Clap	1
16865	Clap	1
6557	Clap	1
3247	Clap	1
4535	Clap	1
11533	Clap	1
16494	Clap	1
15228	None	0
349	Clap	1
8821	None	0
5192	Clap	1
10453	Clap	1
15517	None	0
5337	Clap	1
16233	Clap	1
11051	None	0
17013	Clap	1
17100	None	0
7868	Clap	1
10922	Clap	1
11195	Clap	1
2379	Clap	1
16715	Clap	1
15572	None	0
15288	None	0
13992	Clap	1
8669	Clap	1
15274	None	0
18224	None	0
7718	None	0
19500	Clap	1
6511	Clap	1
11575	None	0
15121	None	0
4442	None	0
15929	Clap	1
17735	Clap	1
11205	None	0
8503	Clap	1
11765	Clap	1
17099	Clap	1
7079	Clap	1
6835	Clap	1
15710	None	0
16219	Clap	1
4421	None	0
3238	Clap	1
15245	None	0
14940	Clap	1
4534	Clap	1
4278	None	0
3712	Clap	1
18939	Clap	1
2363	Clap	1
8173	Clap	1
3679	Clap	1
7891	Clap	1
4759	Clap	1
12445	None	0
14624	Clap	1
5229	Clap	1
16260	Clap	1
3323	Clap	1
15646	Clap	1
3807	Clap	1
15703	Clap	1
2098	Clap	1
14581	None	0
3088	Clap	1
10218	None	0
14621	Clap	1
11435	Clap	1
14609	Clap	1
4496	Clap	1
16009	Clap	1
13421	Clap	1
13315	Clap	1
11428	None	0
4069	Clap	1
19790	Clap	1
5103	Clap	1
4014	None	0
15479	Clap	1
217	None	0
18351	Clap	1
2392	Clap	1
19270	Clap	1
8543	Clap	1
2204	None	0
9770	Clap	1
16214	Clap	1
15609	Clap	1
8584	None	0
8235	Clap	1
1085	None	0
11612	Clap	1
6323	Clap	1
13320	Clap	1
8383	Clap	1
3670	Clap	1
13913	Clap	1
3615	Clap	1
15821	None	0
51	None	0
8857	None	0
264	Clap	1
1570	None	0
13034	Clap	1
14307	Clap	1
12783	Clap	1
14449	Clap	1
17191	Clap	1
19288	Clap	1
3914	Clap	1
7090	Clap	1
4772	None	0
11789	Clap	1
19696	Clap	1
18471	None	0
6855	Clap	1
11489	Clap	1
18348	Clap	1
7207	None	0
2927	Clap	1
240	None	0
13613	Clap	1
13678	Clap	1
9790	Clap	1
16539	Clap	1
2132	Clap	1
15492	Clap	1
1680	Clap	1
5286	Clap	1
9048	Clap	1
7659	Clap	1
6109	Clap	1
12485	None	0
3483	Clap	1
3710	Clap	1
10337	Clap	1
5149	Clap	1
2895	Clap	1
18602	Clap	1
17211	None	0
488	None	0
14973	Clap	1
5992	Clap	1
834	Clap	1
5640	Clap	1
8962	Clap	1
5414	None	0
16268	Clap	1
15350	Clap	1
15498	Clap	1
6755	Clap	1
9803	Clap	1
10765	Clap	1
13899	Clap	1
11591	Clap	1
1276	Clap	1
9397	Clap	1
3843	Clap	1
4013	Clap	1
701	None	0
3254	Clap	1
11696	Clap	1
14577	None	0
10019	Clap	1
19656	Clap	1
16976	Clap	1
1230	Clap	1
6378	Clap	1
2310	Clap	1
18276	Clap	1
13870	Clap	1
18192	Clap	1
4941	Clap	1
11823	Clap	1
17526	Clap	1
14822	None	0
15412	None	0
10080	None	0
39	Clap	1
5069	Clap	1
3274	Clap	1
2140	None	0
6869	Clap	1
6143	Clap	1
11985	Clap	1
5880	None	0
10482	None	0
3233	Clap	1
2794	Clap	1
8126	Clap	1
15461	Clap	1
4480	None	0
6667	Clap	1
3284	Clap	1
1001	None	0
18490	Clap	1
15471	None	0
13224	Clap	1
10834	Clap	1
8767	Clap	1
3958	Clap	1
5594	Clap	1
17173	Clap	1
9194	Clap	1
17480	None	0
274	None	0
13468	Clap	1
17333	Clap	1
12602	Clap	1
12254	None	0
5157	None	0
15832	Clap	1
18498	Clap	1
18357	Clap	1
16921	Clap	1
6054	Clap	1
17948	Clap	1
9558	Clap	1
19846	Clap	1
15620	Clap	1
8554	None	0
9778	Clap	1
6939	Clap	1
14273	Clap	1
6338	Clap	1
17416	Clap	1
13975	Clap	1
8677	Clap	1
9968	Clap	1
10775	None	0
3987	Clap	1
14029	Clap	1
613	Clap	1
4817	None	0
19102	Clap	1
3562	Clap	1
19264	Clap	1
15965	Clap	1
17032	Clap	1
16956	Clap	1
3911	Clap	1
13885	Clap	1
2510	None	0
11751	None	0
16905	Clap	1
19029	Clap	1
16073	Clap	1
12206	Clap	1
4373	Clap	1
168	Clap	1
6630	Clap	1
11109	Clap	1
13016	Clap	1
622	Clap	1
5807	None	0
11649	Clap	1
5173	Clap	1
12980	Clap	1
10528	None	0
11820	None	0
15101	None	0
8696	Clap	1
15542	None	0
18852	None	0
10326	Clap	1
16207	Clap	1
3019	Clap	1
13988	Clap	1
17249	Clap	1
3130	Clap	1
18479	Clap	1
8788	None	0
13374	Clap	1
4644	Clap	1
7688	Clap	1
11897	Clap	1
14595	Clap	1
1948	Clap	1
5347	Clap	1
7998	Clap	1
18180	None	0
18874	None	0
7967	Clap	1
7843	Clap	1
3479	Clap	1
16989	Clap	1
16373	Clap	1
2850	None	0
9059	Clap	1
2362	Clap	1
4355	Clap	1
11864	Clap	1
16104	Clap	1
14351	Clap	1
16530	Clap	1
9337	Clap	1
5675	Clap	1
7908	Clap	1
6047	Clap	1
3743	Clap	1
14342	Clap	1
9771	Clap	1
3512	Clap	1
3934	Clap	1
18827	None	0
12565	Clap	1
17766	Clap	1
16936	Clap	1
17578	None	0
16061	Clap	1
16632	Clap	1
8384	Clap	1
14958	Clap	1
2100	None	0
11324	Clap	1
10380	Clap	1
15577	None	0
721	None	0
11386	Clap	1
5930	Clap	1
5615	Clap	1
10424	None	0
8682	Clap	1
9468	Clap	1
11508	None	0
15994	Clap	1
1200	None	0
16939	Clap	1
325	Clap	1
7150	None	0
18225	None	0
4099	Clap	1
12171	None	0
110	None	0
15308	Clap	1
2176	Clap	1
1761	Clap	1
9290	Clap	1
17818	None	0
7199	Clap	1
9338	Clap	1
17887	None	0
4362	Clap	1
3575	Clap	1
5613	Clap	1
17197	Clap	1
9162	Clap	1
3540	Clap	1
3740	Clap	1
1869	Clap	1
17932	Clap	1
5468	Clap	1
10603	Clap	1
18321	Clap	1
13936	Clap	1
946	Clap	1
12130	Clap	1
17028	None	0
19725	Clap	1
607	Clap	1
4265	Clap	1
3794	Clap	1
5525	None	0
19142	Clap	1
8392	Clap	1
13851	Clap	1
10531	Clap	1
18285	None	0
4612	Clap	1
8931	Clap	1
822	None	0
8541	None	0
6377	Clap	1
1049	Clap	1
11859	Clap	1
4469	Clap	1
16109	Clap	1
13366	Clap	1
3201	Clap	1
12987	Clap	1
12964	Clap	1
15632	Clap	1
15088	None	0
7072	None	0
14585	None	0
12438	Clap	1
15707	None	0
3855	Clap	1
2709	Clap	1
13761	Clap	1
2117	None	0
14030	Clap	1
16498	Clap	1
1505	None	0
5904	Clap	1
4562	Clap	1
3381	Clap	1
9904	Clap	1
6103	Clap	1
16620	Clap	1
13731	Clap	1
17997	Clap	1
18304	Clap	1
11434	Clap	1
5948	Clap	1
2219	Clap	1
10109	Clap	1
5442	None	0
5998	Clap	1
638	Clap	1
15977	Clap	1
1649	Clap	1
13843	Clap	1
12123	Clap	1
17149	Clap	1
7679	Clap	1
11518	None	0
18638	Clap	1
14745	None	0
7596	Clap	1
7895	Clap	1
369	Clap	1
2842	None	0
923	Clap	1
15486	Clap	1
10679	Clap	1
17399	Clap	1
8600	Clap	1
5960	Clap	1
9228	Clap	1
12345	Clap	1
17051	None	0
7412	None	0
9333	Clap	1
16050	Clap	1
7373	Clap	1
6182	Clap	1
4201	None	0
4550	None	0
20	None	0
3116	Clap	1
6138	Clap	1
10864	Clap	1
7713	Clap	1
3279	Clap	1
8226	Clap	1
3330	Clap	1
9175	Clap	1
12442	None	0
7454	None	0
10393	Clap	1
18231	Clap	1
11561	Clap	1
1492	Clap	1
16374	Clap	1
4744	None	0
147	None	0
857	None	0
4365	Clap	1
5182	None	0
8538	Clap	1
4302	Clap	1
457	None	0
17636	Clap	1
12620	Clap	1
9013	Clap	1
11950	Clap	1
1277	None	0
686	Clap	1
9232	Clap	1
9359	Clap	1
2253	Clap	1
5899	Clap	1
9065	Clap	1
11938	Clap	1
19000	Clap	1
15163	Clap	1
5789	Clap	1
6634	Clap	1
18363	Clap	1
6422	Clap	1
5203	Clap	1
10461	Clap	1
15997	Clap	1
13902	Clap	1
15246	Clap	1
14125	None	0
8335	Clap	1
10472	None	0
17442	None	0
9524	Clap	1
19250	Clap	1
13070	Clap	1
17542	None	0
11132	Clap	1
3815	Clap	1
4428	None	0
3217	Clap	1
5373	Clap	1
3390	Clap	1
3290	Clap	1
15696	Clap	1
17826	Clap	1
1703	Clap	1
19396	Clap	1
5422	None	0
5696	Clap	1
5828	None	0
18037	Clap	1
18271	None	0
3939	Clap	1
3341	Clap	1
16595	Clap	1
11750	None	0
9197	Clap	1
8917	Clap	1
16568	Clap	1
9019	Clap	1
18715	None	0
8422	None	0
15049	Clap	1
6097	Clap	1
16179	Clap	1
8348	Clap	1
4464	Clap	1
3259	Clap	1
3421	Clap	1
12333	Clap	1
10006	Clap	1
6936	Clap	1
7209	Clap	1
12699	Clap	1
9440	Clap	1
16437	Clap	1
12234	Clap	1
6133	Clap	1
14264	Clap	1
2924	Clap	1
15475	None	0
17746	Clap	1
6954	Clap	1
1353	Clap	1
5658	Clap	1
4638	Clap	1
16503	Clap	1
3078	Clap	1
14945	Clap	1
19353	Clap	1
8238	Clap	1
8066	Clap	1
16225	Clap	1
4057	None	0
12946	Clap	1
5502	None	0
1062	Clap	1
6711	Clap	1
4877	None	0
16458	Clap	1
15882	None	0
7787	None	0
4776	Clap	1
731	Clap	1
6056	Clap	1
19461	Clap	1
19175	Clap	1
1752	None	0
6405	Clap	1
19651	Clap	1
